city,state,latitude,longitude
NORTH TONAWANDA,NY,43.049157,-78.871224
NORTH VALLEY STREAM,NY,40.684262,-73.708077
NORTH WANTAGH,NY,40.693878,-73.51636
NORTHAMPTON,NY,40.875159,-72.684077
NORTHEAST ITHACA,NY,42.46857,-76.463401
NORTHPORT,NY,40.904045,-73.344968
NORTHVILLE,NY,43.219687,-74.158323
NORTHWEST HARBOR,NY,41.013774,-72.220394
NORTHWEST ITHACA,NY,42.458548,-76.535121
NORWICH,NY,42.533322,-75.522758
NORWOOD,NY,44.7483,-74.996674
NOYACK,NY,40.978706,-72.346015
NUNDA,NY,42.57999,-77.937907
NYACK,NY,41.09295,-73.915236
OAK BEACH,NY,40.638582,-73.276481
OAKDALE,NY,40.737782,-73.134698
OAKFIELD,NY,43.064958,-78.271018
OCEAN BEACH,NY,40.646286,-73.156523
OCEANSIDE,NY,40.63302,-73.637701
ODESSA,NY,42.334872,-76.788085
OGDENSBURG,NY,44.70918,-75.463271
OLCOTT,NY,43.330782,-78.719767
OLD BETHPAGE,NY,40.750823,-73.458396
OLD BROOKVILLE,NY,40.83647,-73.605108
OLD FIELD,NY,40.966673,-73.131044
OLD FORGE,NY,43.706401,-74.969122
OLD WESTBURY,NY,40.786543,-73.597508
OLEAN,NY,42.083943,-78.435119
ONEIDA,NY,43.070448,-75.673561
ONEIDA CASTLE,NY,43.081203,-75.633097
ONEONTA,NY,42.454818,-75.066884
ONTARIO,NY,43.218036,-77.280639
ORANGE LAKE,NY,41.536377,-74.098185
ORANGEBURG,NY,41.048729,-73.940763
ORCHARD PARK,NY,42.762198,-78.741367
ORIENT,NY,41.148888,-72.249384
ORISKANY,NY,43.156765,-75.333517
ORISKANY FALLS,NY,42.93799,-75.46361
OSSINING,NY,41.15349,-73.870587
OSWEGO,NY,43.458052,-76.503689
OTEGO,NY,42.392799,-75.180071
OTISVILLE,NY,41.471438,-74.539709
OTTER LAKE,NY,43.592726,-75.117364
OVID,NY,42.675648,-76.822897
OWEGO,NY,42.10456,-76.262227
OXBOW,NY,44.288352,-75.626406
OXFORD,NY,42.441161,-75.595878
OYSTER BAY,NY,40.868057,-73.531053
OYSTER BAY COVE,NY,40.860496,-73.505379
PAINTED POST,NY,42.163762,-77.092384
PALATINE BRIDGE,NY,42.915754,-74.577543
PALENVILLE,NY,42.185727,-74.028969
PALMYRA,NY,43.060864,-77.229719
PAMELIA CENTER,NY,44.035558,-75.903282
PANAMA,NY,42.068571,-79.487189
PARC,NY,44.663804,-73.452927
PARISH,NY,43.405802,-76.12637
PARISHVILLE,NY,44.629719,-74.792732
PATCHOGUE,NY,40.76371,-73.019773
PAUL SMITHS,NY,44.433398,-74.250829
PAVILION,NY,42.882283,-78.02193
PAWLING,NY,41.563609,-73.599339
PEACH LAKE,NY,41.370537,-73.576945
PEARL RIVER,NY,41.061561,-74.007832
PECONIC,NY,41.039067,-72.464419
PEEKSKILL,NY,41.287396,-73.923597
PELHAM,NY,40.91108,-73.807704
PELHAM MANOR,NY,40.893068,-73.805928
PENN YAN,NY,42.660714,-77.053071
PERRY,NY,42.717811,-78.005338
PERRYSBURG,NY,42.458491,-79.001077
PERU,NY,44.579326,-73.533292
PHELPS,NY,42.958057,-77.062121
PHILADELPHIA,NY,44.153988,-75.70979
PHILMONT,NY,42.249004,-73.646902
PHOENICIA,NY,42.083154,-74.314328
PHOENIX,NY,43.230897,-76.295805
PIERMONT,NY,41.041851,-73.910831
PIERREPONT MANOR,NY,43.738846,-76.062967
PIFFARD,NY,42.831854,-77.858397
PIKE,NY,42.553994,-78.14756
PINE BUSH,NY,41.609545,-74.296524
PINE HILL,NY,42.132799,-74.473791
PINE PLAINS,NY,41.977677,-73.658197
PINE VALLEY,NY,42.230281,-76.848036
PITTSFORD,NY,43.090492,-77.51657
PLAINEDGE,NY,40.724009,-73.476993
PLAINVIEW,NY,40.781771,-73.473118
PLANDOME,NY,40.806579,-73.70163
PLANDOME HEIGHTS,NY,40.802072,-73.704901
PLANDOME MANOR,NY,40.812909,-73.698699
PLATTEKILL,NY,41.619788,-74.058596
PLATTSBURGH,NY,44.692025,-73.458276
PLATTSBURGH WEST,NY,44.682756,-73.50524
PLEASANT VALLEY,NY,41.746258,-73.826294
PLEASANTVILLE,NY,41.134006,-73.78415
PLESSIS,NY,44.273537,-75.857487
POESTENKILL,NY,42.694185,-73.553155
POINT LOOKOUT,NY,40.590634,-73.57941
POLAND,NY,43.225663,-75.062698
POMONA,NY,41.189153,-74.054249
POQUOTT,NY,40.953044,-73.090877
PORT BYRON,NY,43.037094,-76.625304
PORT CHESTER,NY,41.004701,-73.667175
PORT DICKINSON,NY,42.135641,-75.894411
PORT EWEN,NY,41.904162,-73.977243
PORT GIBSON,NY,43.033395,-77.155197
PORT HENRY,NY,44.045377,-73.461265
PORT JEFFERSON,NY,40.942177,-73.052799
PORT JEFFERSON STATION,NY,40.925939,-73.065186
PORT JERVIS,NY,41.378021,-74.690802
PORT LEYDEN,NY,43.584673,-75.340001
PORT WASHINGTON,NY,40.827452,-73.680008
PORT WASHINGTON NORTH,NY,40.843047,-73.700058
PORTLANDVILLE,NY,42.537,-74.963157
PORTVILLE,NY,42.036706,-78.337256
POTSDAM,NY,44.670831,-74.983463
POTTERSVILLE,NY,43.737987,-73.821517
POUGHKEEPSIE,NY,41.694595,-73.919869
PRATTSBURGH,NY,42.524795,-77.288316
PRATTSVILLE,NY,42.347243,-74.428721
PRESTON-POTTER HOLLOW,NY,42.43304,-74.228759
PROSPECT,NY,43.302212,-75.152526
PULASKI,NY,43.565504,-76.126035
PULTNEYVILLE,NY,43.273724,-77.172363
PUTNAM LAKE,NY,41.474265,-73.550487
QUIOGUE,NY,40.819696,-72.62815
QUOGUE,NY,40.821406,-72.598903
RADISSON,NY,43.182456,-76.299175
RANDOLPH,NY,42.16229,-78.97969
RANSOMVILLE,NY,43.239624,-78.912863
RAPIDS,NY,43.097626,-78.644065
RAVENA,NY,42.475546,-73.811214
RED CREEK,NY,43.247903,-76.722852
RED HOOK,NY,41.995785,-73.876511
RED OAKS MILL,NY,41.650959,-73.873444
REDFORD,NY,44.606497,-73.808905
REDWOOD,NY,44.298188,-75.80788
REMSEN,NY,43.328217,-75.186993
REMSENBURG-SPEONK,NY,40.816233,-72.705765
RENSSELAER,NY,42.64574,-73.732513
RENSSELAER FALLS,NY,44.59077,-75.319795
RETSOF,NY,42.832436,-77.875748
RHINEBECK,NY,41.928804,-73.910284
RHINECLIFF,NY,41.924369,-73.941058
RICHBURG,NY,42.088765,-78.156512
RICHFIELD SPRINGS,NY,42.853703,-74.986227
RICHMONDVILLE,NY,42.633455,-74.562821
RICHVILLE,NY,44.41507,-75.392454
RIDGE,NY,40.903814,-72.88588
RIFTON,NY,41.829667,-74.037954
RIPLEY,NY,42.265686,-79.712302
RIVERHEAD,NY,40.951315,-72.676056
RIVERSIDE,NY,42.156032,-77.079167
ROCHESTER,NY,43.169927,-77.616891
ROCHESTER INSTITUTE OF TECHNOLOGY,NY,43.084746,-77.672776
ROCK HILL,NY,41.618882,-74.589818
ROCKVILLE CENTRE,NY,40.664024,-73.638048
ROCKY POINT,NY,40.939825,-72.936301
RODMAN,NY,43.851657,-75.942085
ROESSLEVILLE,NY,42.696899,-73.79548
ROME,NY,43.226002,-75.489523
ROMULUS,NY,42.751799,-76.835069
RONKONKOMA,NY,40.803529,-73.124548
ROOSEVELT,NY,40.679422,-73.583372
ROSCOE,NY,41.940674,-74.913062
ROSENDALE,NY,41.849081,-74.073579
ROSLYN,NY,40.799816,-73.650424
ROSLYN ESTATES,NY,40.793672,-73.661217
ROSLYN HARBOR,NY,40.811234,-73.640582
ROSLYN HEIGHTS,NY,40.778746,-73.639593
ROTTERDAM,NY,42.779353,-73.960142
ROUND LAKE,NY,42.937669,-73.795669
ROUND TOP,NY,42.260675,-74.031311
ROUSES POINT,NY,44.991248,-73.36368
RUBY,NY,42.014294,-74.009376
RUSHFORD,NY,42.389253,-78.252645
RUSHVILLE,NY,42.761231,-77.228012
RUSSELL GARDENS,NY,40.780892,-73.725451
RYE,NY,40.944738,-73.686374
RYE BROOK,NY,41.030003,-73.686354
SACKETS HARBOR,NY,43.938252,-76.112906
SADDLE ROCK,NY,40.79438,-73.749278
SADDLE ROCK ESTATES,NY,40.793949,-73.741499
SAG HARBOR,NY,40.994274,-72.288503
SAGAPONACK,NY,40.930895,-72.268719
SALAMANCA,NY,42.163328,-78.725158
SALEM,NY,43.172667,-73.326617
SALISBURY,NY,40.745822,-73.56033
SALISBURY CENTER,NY,43.141658,-74.775851
SALISBURY MILLS,NY,41.432322,-74.106275
SALT POINT,NY,41.807801,-73.788022
SALTAIRE,NY,40.638072,-73.194717
SANBORN,NY,43.145054,-78.877748
SAND RIDGE,NY,43.255658,-76.229995
SANDS POINT,NY,40.85343,-73.703586
SANDY CREEK,NY,43.643373,-76.086334
SARANAC LAKE,NY,44.325942,-74.130929
SARATOGA SPRINGS,NY,43.067704,-73.778142
SAUGERTIES,NY,42.074188,-73.941853
SAUGERTIES SOUTH,NY,42.061783,-73.952466
SAVANNAH,NY,43.06671,-76.759543
SAVONA,NY,42.283074,-77.22365
SAYVILLE,NY,40.747588,-73.085232
SCARSDALE,NY,40.993614,-73.777201
SCHAGHTICOKE,NY,42.901427,-73.5896
SCHENECTADY,NY,42.802641,-73.9272
SCHENEVUS,NY,42.549673,-74.826932
SCHOHARIE,NY,42.66663,-74.313304
SCHROON LAKE,NY,43.835063,-73.766919
SCHUYLER LAKE,NY,42.778647,-75.033516
SCHUYLERVILLE,NY,43.100977,-73.581243
SCIO,NY,42.173212,-77.979508
SCOTCHTOWN,NY,41.476185,-74.365358
SCOTIA,NY,42.832014,-73.960402
SCOTTS CORNERS,NY,41.188877,-73.556069
SCOTTSBURG,NY,42.663823,-77.712307
SCOTTSVILLE,NY,43.022277,-77.753378
SEA CLIFF,NY,40.846158,-73.65043
SEAFORD,NY,40.66624,-73.49264
SEARINGTOWN,NY,40.77047,-73.660335
SELDEN,NY,40.871444,-73.046615
SENECA FALLS,NY,42.911607,-76.797058
SENECA KNOLLS,NY,43.12009,-76.28731
SETAUKET,NY,40.948859,-73.115085
SHARON SPRINGS,NY,42.793006,-74.612835
SHELTER ISLAND,NY,41.05532,-72.297129
SHELTER ISLAND HEIGHTS,NY,41.055473,-72.360384
SHENOROCK,NY,41.330959,-73.740602
SHERBURNE,NY,42.680648,-75.496499
SHERMAN,NY,42.159234,-79.594253
SHERRILL,NY,43.070439,-75.599216
SHINNECOCK HILLS,NY,40.888612,-72.452751
SHIRLEY,NY,40.793602,-72.875911
SHOKAN,NY,41.980914,-74.212962
SHOREHAM,NY,40.957097,-72.907054
SHOREHAVEN,NY,41.560697,-73.664134
SHORTSVILLE,NY,42.95566,-77.222622
SHRUB OAK,NY,41.327335,-73.82989
SIDNEY,NY,42.308338,-75.397789
SIENA COLLEGE,NY,42.719,-73.750045
SILVER CREEK,NY,42.541155,-79.168995
SILVER SPRINGS,NY,42.660089,-78.084463
SINCLAIRVILLE,NY,42.265342,-79.259038
SKANEATELES,NY,42.947282,-76.428488
SLATERVILLE SPRINGS,NY,42.397268,-76.344394
SLEEPY HOLLOW,NY,41.097514,-73.869641
SLEEPY HOLLOW LAKE,NY,42.303597,-73.810564
SLOAN,NY,42.892231,-78.791537
SLOATSBURG,NY,41.162046,-74.190873
SMALLWOOD,NY,41.660317,-74.814224
SMITHTOWN,NY,40.857482,-73.21667
SMITHVILLE FLATS,NY,42.394324,-75.810584
SMYRNA,NY,42.686925,-75.568689
SODUS,NY,43.237102,-77.062753
SODUS POINT,NY,43.264885,-76.996002
SOLVAY,NY,43.057059,-76.212283
SOUND BEACH,NY,40.96286,-72.970764
SOUTH BLOOMING GROVE,NY,41.373695,-74.16703
SOUTH CAIRO,NY,42.268436,-73.955829
SOUTH CORNING,NY,42.126182,-77.03556
SOUTH DAYTON,NY,42.362827,-79.050993
SOUTH EDMESTON,NY,42.685431,-75.311369
SOUTH FALLSBURG,NY,41.703874,-74.632563
SOUTH FARMINGDALE,NY,40.716886,-73.448606
SOUTH FLORAL PARK,NY,40.713507,-73.700442
SOUTH GLENS FALLS,NY,43.29441,-73.633636
SOUTH HEMPSTEAD,NY,40.68134,-73.623334
SOUTH HILL,NY,42.410326,-76.492149
SOUTH HUNTINGTON,NY,40.822505,-73.392162
SOUTH ILION,NY,42.993863,-75.055037
SOUTH LANSING,NY,42.532462,-76.496336
SOUTH LIMA,NY,42.85744,-77.676039
SOUTH LOCKPORT,NY,43.137383,-78.682773
SOUTH VALLEY STREAM,NY,40.655792,-73.718538
SOUTHAMPTON,NY,40.876617,-72.403089
SOUTHOLD,NY,41.065368,-72.429783
SOUTHPORT,NY,42.064682,-76.822465
SPACKENKILL,NY,41.654009,-73.911367
SPARKILL,NY,41.028907,-73.933284
SPARROW BUSH,NY,41.400879,-74.707933
SPECULATOR,NY,43.57604,-74.356232
SPENCER,NY,42.215085,-76.494685
SPENCERPORT,NY,43.18838,-77.807434
SPRING VALLEY,NY,41.114567,-74.048712
SPRINGFIELD CENTER,NY,42.835029,-74.872142
SPRINGS,NY,41.03112,-72.159656
SPRINGVILLE,NY,42.508067,-78.669361
SPRINGWATER,NY,42.63499,-77.596423
ST. BONAVENTURE,NY,42.079422,-78.474193
ST. JAMES,NY,40.876403,-73.152102
ST. JOHN FISHER COLLEGE,NY,43.114276,-77.510747
ST. JOHNSVILLE,NY,43.000638,-74.67596
ST. REGIS FALLS,NY,44.676385,-74.530951
STAATSBURG,NY,41.853257,-73.922231
STAMFORD,NY,42.409103,-74.617032
STANNARDS,NY,42.074123,-77.912282
STAR LAKE,NY,44.169532,-75.038902
STEWART MANOR,NY,40.720118,-73.685412
STILLWATER,NY,42.946539,-73.639266
STITTVILLE,NY,43.225129,-75.288486
STONE RIDGE,NY,41.846722,-74.154549
STONY BROOK,NY,40.907804,-73.127479
STONY BROOK UNIVERSITY,NY,40.909812,-73.121696
STONY POINT,NY,41.229379,-73.997646
STOTTVILLE,NY,42.293705,-73.760803
STRYKERSVILLE,NY,42.706312,-78.444112
SUFFERN,NY,41.111983,-74.141382
SUNSET BAY,NY,42.56144,-79.129749
SUNY OSWEGO,NY,43.456254,-76.541875
SWAN LAKE,NY,41.760828,-74.783428
SYLVAN BEACH,NY,43.206652,-75.721431
SYOSSET,NY,40.815682,-73.502025
SYRACUSE,NY,43.040998,-76.143554
TACONIC SHORES,NY,42.116119,-73.555178
TANNERSVILLE,NY,42.193855,-74.134433
TAPPAN,NY,41.025541,-73.951396
TARRYTOWN,NY,41.065205,-73.866257
TERRYVILLE,NY,40.909259,-73.048662
THENDARA,NY,43.703769,-74.9969
THERESA,NY,44.215541,-75.79594
THIELLS,NY,41.204445,-74.012659
THOMASTON,NY,40.78752,-73.715158
THORNWOOD,NY,41.118374,-73.779477
THOUSAND ISLAND PARK,NY,44.286276,-76.025548
THREE MILE BAY,NY,44.084882,-76.197489
TICONDEROGA,NY,43.842344,-73.423035
TILLSON,NY,41.830766,-74.072432
TIOGA TERRACE,NY,42.050714,-76.119744
TITUSVILLE,NY,41.665846,-73.867477
TIVOLI,NY,42.054459,-73.917204
TONAWANDA,NY,43.011935,-78.883443
TONAWANDA TOWN,NY,42.985114,-78.875755
TOWN LINE,NY,42.887821,-78.564936
TRIBES HILL,NY,42.94903,-74.299164
TROY,NY,42.735812,-73.675321
TRUMANSBURG,NY,42.540306,-76.663584
TUCKAHOE,NY,40.903533,-72.435547
TULLY,NY,42.798186,-76.110237
TUPPER LAKE,NY,44.229821,-74.461853
TURIN,NY,43.629311,-75.410634
TUSCARORA,NY,42.634502,-77.869416
TUXEDO,NY,41.242006,-74.171688
TUXEDO PARK,NY,41.197024,-74.210391
UNADILLA,NY,42.327416,-75.314889
UNADILLA FORKS,NY,42.849625,-75.23086
UNION SPRINGS,NY,42.846675,-76.686139
UNIONDALE,NY,40.717593,-73.594656
UNIONVILLE,NY,41.301523,-74.562178
UNIVERSITY AT BUFFALO,NY,42.999308,-78.787566
UNIVERSITY GARDENS,NY,40.775089,-73.727922
UPPER BROOKVILLE,NY,40.847499,-73.562901
UPPER NYACK,NY,41.120954,-73.91078
UPPER RED HOOK,NY,42.026142,-73.845587
UTICA,NY,43.096382,-75.225983
VAILS GATE,NY,41.458923,-74.053247
VALATIE,NY,42.41308,-73.677759
VALHALLA,NY,41.077528,-73.777916
VALLEY COTTAGE,NY,41.115486,-73.943534
VALLEY FALLS,NY,42.90062,-73.562508
VALLEY STREAM,NY,40.664747,-73.704902
VAN ETTEN,NY,42.196944,-76.553541
VARNA,NY,42.452575,-76.438209
VASSAR COLLEGE,NY,41.687075,-73.892305
VERNON,NY,43.079195,-75.538561
VERONA,NY,43.13675,-75.571694
VERPLANCK,NY,41.254253,-73.961153
VICTOR,NY,42.982086,-77.409829
VICTORY,NY,43.091857,-73.591758
VILLAGE GREEN,NY,43.133128,-76.313518
VILLAGE OF THE BRANCH,NY,40.853368,-73.18223
VIOLA,NY,41.126135,-74.083415
VIRGIL,NY,42.514147,-76.20009
VOORHEESVILLE,NY,42.653662,-73.934268
WADDINGTON,NY,44.861324,-75.197228
WADING RIVER,NY,40.95358,-72.814925
WADSWORTH,NY,42.821447,-77.893875
WAINSCOTT,NY,40.954784,-72.255312
WALDEN,NY,41.559952,-74.188242
WALKER VALLEY,NY,41.642408,-74.370932
WALLKILL,NY,41.608446,-74.164625
WALTON,NY,42.169811,-75.130478
WALTON PARK,NY,41.313967,-74.225079
WALWORTH,NY,43.13963,-77.279239
WAMPSVILLE,NY,43.077395,-75.711475
WANAKAH,NY,42.743635,-78.902497
WANTAGH,NY,40.667859,-73.510464
WAPPINGERS FALLS,NY,41.598156,-73.916945
WARRENSBURG,NY,43.510915,-73.769833
WARSAW,NY,42.742788,-78.14079
WARWICK,NY,41.255244,-74.354722
WASHINGTON HEIGHTS,NY,41.474274,-74.411523
WASHINGTON MILLS,NY,43.047863,-75.280984
WASHINGTONVILLE,NY,41.428481,-74.158574
WASSAIC,NY,41.806453,-73.559306
WATCHTOWER,NY,41.637028,-74.262554
WATER MILL,NY,40.922393,-72.350704
WATERFORD,NY,42.792068,-73.678827
WATERLOO,NY,42.904586,-76.859023
WATERTOWN,NY,43.973292,-75.910039
WATERVILLE,NY,42.930589,-75.380202
WATERVLIET,NY,42.724883,-73.707011
WATKINS GLEN,NY,42.380549,-76.866987
WAVERLY,NY,42.012724,-76.540007
WAYLAND,NY,42.562845,-77.595873
WEBSTER,NY,43.216387,-77.4219
WEBSTERS CROSSING,NY,42.666093,-77.636792
WEEDSPORT,NY,43.048124,-76.563607
WELLS,NY,43.391658,-74.300026
WELLS BRIDGE,NY,42.371137,-75.243221
WELLSBURG,NY,42.013311,-76.730034
WELLSVILLE,NY,42.120705,-77.94573
WESLEY HILLS,NY,41.157577,-74.079012
WEST BABYLON,NY,40.712417,-73.359727
WEST BAY SHORE,NY,40.70167,-73.260107
WEST CARTHAGE,NY,43.973623,-75.621561
WEST CHAZY,NY,44.817845,-73.511729
WEST DANBY,NY,42.324518,-76.533405
WEST ELMIRA,NY,42.087725,-76.843282
WEST END,NY,42.476294,-75.092354
WEST GLENS FALLS,NY,43.304673,-73.695869
WEST HAMPTON DUNES,NY,40.77877,-72.706733
WEST HAVERSTRAW,NY,41.206306,-73.986782
WEST HEMPSTEAD,NY,40.695816,-73.650454
WEST HILLS,NY,40.819938,-73.433923
WEST HURLEY,NY,42.0084,-74.109377
WEST ISLIP,NY,40.702861,-73.295526
WEST KILL,NY,42.215914,-74.389937
WEST NYACK,NY,41.09114,-73.968833
WEST POINT,NY,41.360729,-74.019749
WEST SAND LAKE,NY,42.638166,-73.595383
WEST SAYVILLE,NY,40.729739,-73.1052
WEST SENECA,NY,42.837777,-78.751233
WEST VALLEY,NY,42.402452,-78.606127
WEST WINFIELD,NY,42.883783,-75.191375
WESTBURY,NY,40.75988,-73.589185
WESTERNVILLE,NY,43.305438,-75.385492
WESTFIELD,NY,42.321826,-79.574765
WESTFORD,NY,42.651208,-74.800457
WESTHAMPTON,NY,40.846782,-72.659916
WESTHAMPTON BEACH,NY,40.806972,-72.645072
WESTMERE,NY,42.688229,-73.873543
WESTMORELAND,NY,43.114984,-75.402596
WESTON MILLS,NY,42.072999,-78.373711
WESTPORT,NY,44.183105,-73.432645
WESTVALE,NY,43.039939,-76.217567
WHEATLEY HEIGHTS,NY,40.762408,-73.370558
WHITE LAKE,NY,43.542757,-75.148123
WHITE PLAINS,NY,41.0238,-73.751048
WHITEHALL,NY,43.546013,-73.433778
WHITESBORO,NY,43.123985,-75.296688
WHITNEY POINT,NY,42.330568,-75.971618
WILLIAMSON,NY,43.223399,-77.18444
WILLIAMSVILLE,NY,42.95825,-78.73952
WILLISTON PARK,NY,40.758756,-73.646588
WILLSBORO,NY,44.363503,-73.393164
WILLSBORO POINT,NY,44.420608,-73.382663
WILMINGTON,NY,44.386878,-73.817171
WILSON,NY,43.314672,-78.828447
WINDHAM,NY,42.314107,-74.248737
WINDSOR,NY,42.077246,-75.640515
WINGDALE,NY,41.635455,-73.56994
WINTHROP,NY,44.803639,-74.809951
WITHERBEE,NY,44.08232,-73.533842
WOLCOTT,NY,43.222785,-76.812133
WOODBOURNE,NY,41.761057,-74.597721
WOODBURY,NY,40.820208,-73.47245
WOODMERE,NY,40.637358,-73.721186
WOODRIDGE,NY,41.718402,-74.579965
WOODSBURGH,NY,40.621197,-73.706215
WOODSTOCK,NY,42.043168,-74.116682
WOODSVILLE,NY,42.579024,-77.733838
WORCESTER,NY,42.614122,-74.739808
WURTSBORO,NY,41.576093,-74.485648
WURTSBORO HILLS,NY,41.595959,-74.510144
WYANDANCH,NY,40.749143,-73.363525
WYNANTSKILL,NY,42.688881,-73.644722
WYOMING,NY,42.824021,-78.084449
YAPHANK,NY,40.83101,-72.93165
YONKERS,NY,40.945862,-73.867446
YORK,NY,42.869559,-77.887228
YORKSHIRE,NY,42.523364,-78.475525
YORKTOWN HEIGHTS,NY,41.270592,-73.774708
YORKVILLE,NY,43.112448,-75.273964
YOUNGSTOWN,NY,43.249552,-79.042228
ZENA,NY,42.023421,-74.085344
ABERDEEN,OH,38.671709,-83.770866
ADA,OH,40.768139,-83.825211
ADAMSVILLE,OH,40.068893,-81.882637
ADDYSTON,OH,39.138123,-84.712834
ADELPHI,OH,39.464497,-82.746107
ADENA,OH,40.216663,-80.87621
AI,OH,41.626104,-83.942749
AKRON,OH,41.080456,-81.521429
ALBANY,OH,39.226537,-82.194711
ALEXANDRIA,OH,40.090316,-82.612451
ALGER,OH,40.709796,-83.844035
ALLIANCE,OH,40.911171,-81.119827
ALVORDTON,OH,41.663618,-84.434297
AMANDA,OH,39.650109,-82.741717
AMBERLEY,OH,39.203488,-84.428283
AMELIA,OH,39.026864,-84.21806
AMESVILLE,OH,39.401325,-81.955147
AMHERST,OH,41.405329,-82.231725
AMSTERDAM,OH,40.471733,-80.921688
ANDERSONVILLE,OH,39.433897,-83.018961
ANDOVER,OH,41.606221,-80.568385
ANNA,OH,40.395364,-84.175659
ANSONIA,OH,40.213238,-84.63476
ANTIOCH,OH,39.661186,-81.066989
ANTWERP,OH,41.180176,-84.736099
APPLE CREEK,OH,40.74887,-81.831736
APPLE VALLEY,OH,40.438206,-82.34901
AQUILLA,OH,41.546523,-81.173064
ARCADIA,OH,41.107922,-83.514739
ARCANUM,OH,39.992557,-84.554223
ARCHBOLD,OH,41.516531,-84.304482
ARLINGTON,OH,40.893708,-83.652938
ARLINGTON HEIGHTS,OH,39.215337,-84.455548
ASHLAND,OH,40.867068,-82.315152
ASHLEY,OH,40.409806,-82.951653
ASHTABULA,OH,41.879462,-80.798482
ASHVILLE,OH,39.725092,-82.955291
ATHALIA,OH,38.509119,-82.309459
ATHENS,OH,39.326286,-82.100187
ATTICA,OH,41.063685,-82.887108
ATWATER,OH,41.028289,-81.157063
AURORA,OH,41.301543,-81.332508
AUSTINBURG,OH,41.769168,-80.855605
AUSTINTOWN,OH,41.091877,-80.738422
AVON,OH,41.4451,-82.005109
AVON LAKE,OH,41.494504,-82.016075
BAILEY LAKES,OH,40.949571,-82.359265
BAINBRIDGE,OH,41.384255,-81.348495
BAIRDSTOWN,OH,41.171184,-83.607289
BALLVILLE,OH,41.323322,-83.134515
BALTIC,OH,40.443878,-81.700064
BALTIMORE,OH,39.845972,-82.603591
BANNOCK,OH,40.101679,-80.977287
BARBERTON,OH,41.006903,-81.60439
BARNESVILLE,OH,39.990086,-81.172459
BARNHILL,OH,40.449752,-81.367867
BASCOM,OH,41.129043,-83.286925
BASS LAKE,OH,41.555836,-81.225906
BATAVIA,OH,39.080292,-84.169969
BATESVILLE,OH,39.914726,-81.283466
BAY VIEW,OH,41.469332,-82.824171
BAY VILLAGE,OH,41.487771,-81.928891
BEACH CITY,OH,40.653077,-81.579423
BEACHWOOD,OH,41.476264,-81.503232
BEALLSVILLE,OH,39.849068,-81.035504
BEAVER,OH,39.034989,-82.825711
BEAVERCREEK,OH,39.733155,-84.059615
BEAVERDAM,OH,40.832487,-83.973383
BECKETT RIDGE,OH,39.344804,-84.438039
BEDFORD,OH,41.392123,-81.53468
BEDFORD HEIGHTS,OH,41.404084,-81.502334
BEECHWOOD TRAILS,OH,40.02958,-82.656566
BELLAIRE,OH,40.016511,-80.747334
BELLBROOK,OH,39.6384,-84.085411
BELLE CENTER,OH,40.509011,-83.745293
BELLE VALLEY,OH,39.788819,-81.556531
BELLEFONTAINE,OH,40.362468,-83.76278
BELLEVUE,OH,41.274116,-82.839855
BELLVILLE,OH,40.617729,-82.513147
BELMONT,OH,40.027979,-81.040933
BELMORE,OH,41.154838,-83.941697
BELOIT,OH,40.919696,-80.997812
BELPRE,OH,39.280492,-81.592338
BENTLEYVILLE,OH,41.413327,-81.413446
BENTON RIDGE,OH,41.004318,-83.791964
BENTONVILLE,OH,38.745519,-83.610266
BEREA,OH,41.370548,-81.861757
BERGHOLZ,OH,40.520796,-80.885057
BERKEY,OH,41.708353,-83.83833
BERLIN,OH,40.553036,-81.802166
BERLIN HEIGHTS,OH,41.322748,-82.487571
BETHEL,OH,38.962859,-84.084562
BETHESDA,OH,40.016577,-81.072605
BETTSVILLE,OH,41.244055,-83.233872
BEULAH BEACH,OH,41.391876,-82.442947
BEVERLY,OH,39.549969,-81.635845
BEXLEY,OH,39.965358,-82.934479
BIDWELL,OH,38.920936,-82.285388
BIRMINGHAM,OH,41.330189,-82.361651
BLACKLICK ESTATES,OH,39.904597,-82.866383
BLADENSBURG,OH,40.285258,-82.283584
BLAINE,OH,40.071975,-80.808627
BLAKESLEE,OH,41.524213,-84.730846
BLANCHESTER,OH,39.295039,-83.972995
BLOOMDALE,OH,41.171086,-83.553641
BLOOMINGBURG,OH,39.607929,-83.395286
BLOOMINGDALE,OH,40.342228,-80.81785
BLOOMINGVILLE,OH,41.357618,-82.730884
BLOOMVILLE,OH,41.051373,-83.013668
BLUE ASH,OH,39.246055,-84.386845
BLUE JAY,OH,39.238473,-84.743972
BLUFFTON,OH,40.892048,-83.887793
BOLINDALE,OH,41.208846,-80.778433
BOLIVAR,OH,40.655349,-81.454538
BOLTON,OH,40.939202,-81.129142
BOSTON HEIGHTS,OH,41.252583,-81.507668
BOTKINS,OH,40.452357,-84.179203
BOURNEVILLE,OH,39.282856,-83.15961
BOWERSTON,OH,40.427262,-81.187387
BOWERSVILLE,OH,39.580787,-83.723326
BOWLING GREEN,OH,41.377677,-83.649584
BRADFORD,OH,40.130055,-84.426892
BRADNER,OH,41.323884,-83.436366
BRADY LAKE,OH,41.164796,-81.319067
BRANDT,OH,39.902687,-84.090741
BRATENAHL,OH,41.555037,-81.604957
